,created_at,public_metrics,possibly_sensitive,conversation_id,reply_settings,source,author_id,lang,entities,text,id,referenced_tweets,attachments,context_annotations,geo,in_reply_to_user_id
567,2018-06-23T04:50:14.000Z,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1010384512981667840,everyone,Twitter for Android,240073748,en,"{'annotations': [{'start': 41, 'end': 63, 'probability': 0.8377, 'type': 'Organization', 'normalized_text': 'University of Wisconsin'}, {'start': 65, 'end': 71, 'probability': 0.4423, 'type': 'Organization', 'normalized_text': 'Madison'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'GSarafan', 'id': '39603710'}]}",RT @GSarafan: A judge sentenced a former University of Wisconsin-Madison student to 3 years in prison for sexually assaulting 3 female stud…,1010384512981667840,"[{'type': 'retweeted', 'id': '1010364603187060736'}]",,,,
568,2018-06-23T04:49:05.000Z,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1010384223981539328,everyone,Twitter for Android,25324983,en,"{'annotations': [{'start': 41, 'end': 63, 'probability': 0.8377, 'type': 'Organization', 'normalized_text': 'University of Wisconsin'}, {'start': 65, 'end': 71, 'probability': 0.4423, 'type': 'Organization', 'normalized_text': 'Madison'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'GSarafan', 'id': '39603710'}]}",RT @GSarafan: A judge sentenced a former University of Wisconsin-Madison student to 3 years in prison for sexually assaulting 3 female stud…,1010384223981539328,"[{'type': 'retweeted', 'id': '1010364603187060736'}]",,,,
569,2018-06-23T04:46:02.000Z,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1010383454016421889,everyone,Twitter for iPhone,59907628,en,"{'annotations': [{'start': 41, 'end': 63, 'probability': 0.8377, 'type': 'Organization', 'normalized_text': 'University of Wisconsin'}, {'start': 65, 'end': 71, 'probability': 0.4423, 'type': 'Organization', 'normalized_text': 'Madison'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'GSarafan', 'id': '39603710'}]}",RT @GSarafan: A judge sentenced a former University of Wisconsin-Madison student to 3 years in prison for sexually assaulting 3 female stud…,1010383454016421889,"[{'type': 'retweeted', 'id': '1010364603187060736'}]",,,,
570,2018-06-23T04:43:15.000Z,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1010382755610296320,everyone,Twitter for iPhone,16456398,en,"{'annotations': [{'start': 41, 'end': 63, 'probability': 0.8377, 'type': 'Organization', 'normalized_text': 'University of Wisconsin'}, {'start': 65, 'end': 71, 'probability': 0.4423, 'type': 'Organization', 'normalized_text': 'Madison'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'GSarafan', 'id': '39603710'}]}",RT @GSarafan: A judge sentenced a former University of Wisconsin-Madison student to 3 years in prison for sexually assaulting 3 female stud…,1010382755610296320,"[{'type': 'retweeted', 'id': '1010364603187060736'}]",,,,
571,2018-06-23T04:41:26.000Z,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1010382297097523203,everyone,Twitter Web App,2396852190,en,"{'annotations': [{'start': 41, 'end': 63, 'probability': 0.8377, 'type': 'Organization', 'normalized_text': 'University of Wisconsin'}, {'start': 65, 'end': 71, 'probability': 0.4423, 'type': 'Organization', 'normalized_text': 'Madison'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'GSarafan', 'id': '39603710'}]}",RT @GSarafan: A judge sentenced a former University of Wisconsin-Madison student to 3 years in prison for sexually assaulting 3 female stud…,1010382297097523203,"[{'type': 'retweeted', 'id': '1010364603187060736'}]",,,,
572,2018-06-23T04:40:58.000Z,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1010382178977345536,everyone,Twitter for iPhone,931373377591197696,en,"{'annotations': [{'start': 41, 'end': 63, 'probability': 0.8377, 'type': 'Organization', 'normalized_text': 'University of Wisconsin'}, {'start': 65, 'end': 71, 'probability': 0.4423, 'type': 'Organization', 'normalized_text': 'Madison'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'GSarafan', 'id': '39603710'}]}",RT @GSarafan: A judge sentenced a former University of Wisconsin-Madison student to 3 years in prison for sexually assaulting 3 female stud…,1010382178977345536,"[{'type': 'retweeted', 'id': '1010364603187060736'}]",,,,
573,2018-06-23T04:39:40.000Z,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1010381851704295424,everyone,Twitter for iPhone,724796758719524865,en,"{'annotations': [{'start': 41, 'end': 63, 'probability': 0.8377, 'type': 'Organization', 'normalized_text': 'University of Wisconsin'}, {'start': 65, 'end': 71, 'probability': 0.4423, 'type': 'Organization', 'normalized_text': 'Madison'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'GSarafan', 'id': '39603710'}]}",RT @GSarafan: A judge sentenced a former University of Wisconsin-Madison student to 3 years in prison for sexually assaulting 3 female stud…,1010381851704295424,"[{'type': 'retweeted', 'id': '1010364603187060736'}]",,,,
574,2018-06-23T04:34:53.000Z,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1010380650707185664,everyone,Twitter for iPhone,189496721,en,"{'annotations': [{'start': 41, 'end': 63, 'probability': 0.8377, 'type': 'Organization', 'normalized_text': 'University of Wisconsin'}, {'start': 65, 'end': 71, 'probability': 0.4423, 'type': 'Organization', 'normalized_text': 'Madison'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'GSarafan', 'id': '39603710'}]}",RT @GSarafan: A judge sentenced a former University of Wisconsin-Madison student to 3 years in prison for sexually assaulting 3 female stud…,1010380650707185664,"[{'type': 'retweeted', 'id': '1010364603187060736'}]",,,,
575,2018-06-23T04:32:45.000Z,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1010380112108376064,everyone,Twitter for iPhone,21270917,en,"{'annotations': [{'start': 41, 'end': 63, 'probability': 0.8377, 'type': 'Organization', 'normalized_text': 'University of Wisconsin'}, {'start': 65, 'end': 71, 'probability': 0.4423, 'type': 'Organization', 'normalized_text': 'Madison'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'GSarafan', 'id': '39603710'}]}",RT @GSarafan: A judge sentenced a former University of Wisconsin-Madison student to 3 years in prison for sexually assaulting 3 female stud…,1010380112108376064,"[{'type': 'retweeted', 'id': '1010364603187060736'}]",,,,
576,2018-06-23T04:32:09.000Z,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1010379962837229568,everyone,Twitter Web Client,37464675,en,"{'annotations': [{'start': 41, 'end': 63, 'probability': 0.8377, 'type': 'Organization', 'normalized_text': 'University of Wisconsin'}, {'start': 65, 'end': 71, 'probability': 0.4423, 'type': 'Organization', 'normalized_text': 'Madison'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'GSarafan', 'id': '39603710'}]}",RT @GSarafan: A judge sentenced a former University of Wisconsin-Madison student to 3 years in prison for sexually assaulting 3 female stud…,1010379962837229568,"[{'type': 'retweeted', 'id': '1010364603187060736'}]",,,,
577,2018-06-23T04:28:26.000Z,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1010379026903519232,everyone,Twitter for iPhone,309106340,en,"{'annotations': [{'start': 41, 'end': 63, 'probability': 0.8377, 'type': 'Organization', 'normalized_text': 'University of Wisconsin'}, {'start': 65, 'end': 71, 'probability': 0.4423, 'type': 'Organization', 'normalized_text': 'Madison'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'GSarafan', 'id': '39603710'}]}",RT @GSarafan: A judge sentenced a former University of Wisconsin-Madison student to 3 years in prison for sexually assaulting 3 female stud…,1010379026903519232,"[{'type': 'retweeted', 'id': '1010364603187060736'}]",,,,
578,2018-06-23T04:27:38.000Z,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",True,1010378825765511173,everyone,Twitter for Android,332063461,en,"{'annotations': [{'start': 41, 'end': 63, 'probability': 0.8377, 'type': 'Organization', 'normalized_text': 'University of Wisconsin'}, {'start': 65, 'end': 71, 'probability': 0.4423, 'type': 'Organization', 'normalized_text': 'Madison'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'GSarafan', 'id': '39603710'}]}",RT @GSarafan: A judge sentenced a former University of Wisconsin-Madison student to 3 years in prison for sexually assaulting 3 female stud…,1010378825765511173,"[{'type': 'retweeted', 'id': '1010364603187060736'}]",,,,
579,2018-06-23T04:27:14.000Z,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1010378725941112832,everyone,Twitter Web Client,3038361758,en,"{'annotations': [{'start': 41, 'end': 63, 'probability': 0.8377, 'type': 'Organization', 'normalized_text': 'University of Wisconsin'}, {'start': 65, 'end': 71, 'probability': 0.4423, 'type': 'Organization', 'normalized_text': 'Madison'}], 'mentions': [{'start': 3, 'end': 12, 'username': 'GSarafan', 'id': '39603710'}]}",RT @GSarafan: A judge sentenced a former University of Wisconsin-Madison student to 3 years in prison for sexually assaulting 3 female stud…,1010378725941112832,"[{'type': 'retweeted', 'id': '1010364603187060736'}]",,,,
580,2018-06-23T04:26:11.000Z,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1010378461343559680,everyone,Twitter for iPhone,839720084142764032,en,"{'mentions': [{'start': 3, 'end': 12, 'username': 'GSarafan', 'id': '39603710'}], 'annotations': [{'start': 41, 'end': 63, 'probability': 0.8377, 'type': 'Organization', 'normalized_text': 'University of Wisconsin'}, {'start': 65, 'end': 71, 'probability': 0.4423, 'type': 'Organization', 'normalized_text': 'Madison'}]}",RT @GSarafan: A judge sentenced a former University of Wisconsin-Madison student to 3 years in prison for sexually assaulting 3 female stud…,1010378461343559680,"[{'type': 'retweeted', 'id': '1010364603187060736'}]",,,,
581,2018-06-23T04:25:21.000Z,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1010378249187127296,everyone,Twitter for Android,566649137,en,"{'mentions': [{'start': 3, 'end': 12, 'username': 'GSarafan', 'id': '39603710'}], 'annotations': [{'start': 41, 'end': 63, 'probability': 0.8377, 'type': 'Organization', 'normalized_text': 'University of Wisconsin'}, {'start': 65, 'end': 71, 'probability': 0.4423, 'type': 'Organization', 'normalized_text': 'Madison'}]}",RT @GSarafan: A judge sentenced a former University of Wisconsin-Madison student to 3 years in prison for sexually assaulting 3 female stud…,1010378249187127296,"[{'type': 'retweeted', 'id': '1010364603187060736'}]",,,,
582,2018-06-23T04:22:23.000Z,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1010377501946863616,everyone,Twitter for iPhone,757769203487281152,en,"{'mentions': [{'start': 3, 'end': 12, 'username': 'GSarafan', 'id': '39603710'}], 'annotations': [{'start': 41, 'end': 63, 'probability': 0.8377, 'type': 'Organization', 'normalized_text': 'University of Wisconsin'}, {'start': 65, 'end': 71, 'probability': 0.4423, 'type': 'Organization', 'normalized_text': 'Madison'}]}",RT @GSarafan: A judge sentenced a former University of Wisconsin-Madison student to 3 years in prison for sexually assaulting 3 female stud…,1010377501946863616,"[{'type': 'retweeted', 'id': '1010364603187060736'}]",,,,
583,2018-06-23T04:22:20.000Z,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1010377490550816770,everyone,Twitter for Android,3252998768,en,"{'mentions': [{'start': 3, 'end': 12, 'username': 'GSarafan', 'id': '39603710'}], 'annotations': [{'start': 41, 'end': 63, 'probability': 0.8377, 'type': 'Organization', 'normalized_text': 'University of Wisconsin'}, {'start': 65, 'end': 71, 'probability': 0.4423, 'type': 'Organization', 'normalized_text': 'Madison'}]}",RT @GSarafan: A judge sentenced a former University of Wisconsin-Madison student to 3 years in prison for sexually assaulting 3 female stud…,1010377490550816770,"[{'type': 'retweeted', 'id': '1010364603187060736'}]",,,,
584,2018-06-23T04:21:37.000Z,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1010377311605153792,everyone,Twitter for Android,3304228298,en,"{'mentions': [{'start': 3, 'end': 12, 'username': 'GSarafan', 'id': '39603710'}], 'annotations': [{'start': 41, 'end': 63, 'probability': 0.8377, 'type': 'Organization', 'normalized_text': 'University of Wisconsin'}, {'start': 65, 'end': 71, 'probability': 0.4423, 'type': 'Organization', 'normalized_text': 'Madison'}]}",RT @GSarafan: A judge sentenced a former University of Wisconsin-Madison student to 3 years in prison for sexually assaulting 3 female stud…,1010377311605153792,"[{'type': 'retweeted', 'id': '1010364603187060736'}]",,,,
585,2018-06-23T04:19:46.000Z,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1010376845752193025,everyone,Twitter for Android,795809162936586240,en,"{'mentions': [{'start': 3, 'end': 12, 'username': 'GSarafan', 'id': '39603710'}], 'annotations': [{'start': 41, 'end': 63, 'probability': 0.8377, 'type': 'Organization', 'normalized_text': 'University of Wisconsin'}, {'start': 65, 'end': 71, 'probability': 0.4423, 'type': 'Organization', 'normalized_text': 'Madison'}]}",RT @GSarafan: A judge sentenced a former University of Wisconsin-Madison student to 3 years in prison for sexually assaulting 3 female stud…,1010376845752193025,"[{'type': 'retweeted', 'id': '1010364603187060736'}]",,,,
586,2018-06-23T04:18:43.000Z,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1010376579392864257,everyone,Twitter for iPhone,3391532422,en,"{'mentions': [{'start': 3, 'end': 12, 'username': 'GSarafan', 'id': '39603710'}], 'annotations': [{'start': 41, 'end': 63, 'probability': 0.8377, 'type': 'Organization', 'normalized_text': 'University of Wisconsin'}, {'start': 65, 'end': 71, 'probability': 0.4423, 'type': 'Organization', 'normalized_text': 'Madison'}]}",RT @GSarafan: A judge sentenced a former University of Wisconsin-Madison student to 3 years in prison for sexually assaulting 3 female stud…,1010376579392864257,"[{'type': 'retweeted', 'id': '1010364603187060736'}]",,,,
587,2018-06-23T04:18:19.000Z,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1010376482403897346,everyone,Twitter for Android,2813551700,en,"{'mentions': [{'start': 3, 'end': 12, 'username': 'GSarafan', 'id': '39603710'}], 'annotations': [{'start': 41, 'end': 63, 'probability': 0.8377, 'type': 'Organization', 'normalized_text': 'University of Wisconsin'}, {'start': 65, 'end': 71, 'probability': 0.4423, 'type': 'Organization', 'normalized_text': 'Madison'}]}",RT @GSarafan: A judge sentenced a former University of Wisconsin-Madison student to 3 years in prison for sexually assaulting 3 female stud…,1010376482403897346,"[{'type': 'retweeted', 'id': '1010364603187060736'}]",,,,
588,2018-06-23T04:18:17.000Z,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1010376470483517440,everyone,Twitter Web App,45673524,en,"{'mentions': [{'start': 3, 'end': 12, 'username': 'GSarafan', 'id': '39603710'}], 'annotations': [{'start': 41, 'end': 63, 'probability': 0.8377, 'type': 'Organization', 'normalized_text': 'University of Wisconsin'}, {'start': 65, 'end': 71, 'probability': 0.4423, 'type': 'Organization', 'normalized_text': 'Madison'}]}",RT @GSarafan: A judge sentenced a former University of Wisconsin-Madison student to 3 years in prison for sexually assaulting 3 female stud…,1010376470483517440,"[{'type': 'retweeted', 'id': '1010364603187060736'}]",,,,
589,2018-06-23T04:16:22.000Z,"{'retweet_count': 273, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",False,1010375990378487809,everyone,Twitter for Android,2350282104,en,"{'mentions': [{'start': 3, 'end': 12, 'username': 'GSarafan', 'id': '39603710'}], 'annotations': [{'start': 41, 'end': 63, 'probability': 0.8377, 'type': 'Organization', 'normalized_text': 'University of Wisconsin'}, {'start': 65, 'end': 71, 'probability': 0.4423, 'type': 'Organization', 'normalized_text': 'Madison'}]}",RT @GSarafan: A judge sentenced a former University of Wisconsin-Madison student to 3 years in prison for sexually assaulting 3 female stud…,1010375990378487809,"[{'type': 'retweeted', 'id': '1010364603187060736'}]",,,,
