,date,average_tweets,average_articles,location,hl_tweets,hl_articles
873,1999-05-24,0.0,0.0,UMN,0.3213618619936409,2.428584361941587
874,1999-05-25,0.45454545454545453,0.0,UMN,0.255077592742924,2.7646863595065843
875,1999-05-26,0.09090909090909091,0.0,UMN,0.202465152261324,2.7207601055875132
876,1999-05-27,0.2727272727272727,0.0,UMN,0.1607045818466472,2.8607943421697852
877,1999-05-28,0.0,0.0,UMN,0.12755756898437476,2.721271755717062
878,1999-05-29,0.18181818181818182,0.0,UMN,0.10124747669441127,2.7703719479189695
879,1999-05-30,0.09090909090909091,0.0,UMN,0.08036411808883764,2.7261684045809775
880,1999-05-31,0.0,0.0,UMN,0.06378817218022718,2.5932116025815906
881,1999-06-01,0.0,1.5454545454545454,UMN,1.5960857351802447,2.466739180332262
882,1999-06-02,0.0,2.3636363636363638,UMN,3.630512602824796,2.3464348909008215
883,1999-06-03,0.0,2.5454545454545454,UMN,5.427135680254921,2.231997910899984
884,1999-06-04,0.0,0.7272727272727273,UMN,5.035004504219074,2.123142088272186
885,1999-06-05,0.0,0.09090909090909091,UMN,4.087390877572982,2.019595226760397
886,1999-06-06,0.0,0.0,UMN,3.244323452642105,1.92109840527568
887,1999-06-07,0.0,0.7272727272727273,UMN,3.3024202922184824,1.827405330459625
888,1999-06-08,0.0,17.727272727272727,UMN,20.348534046642172,1.7382817208226442
889,1999-06-09,0.0,6.090909090909091,UMN,22.242343639690773,1.6535047209182372
890,1999-06-10,0.09090909090909091,0.0,UMN,17.654625963940564,1.6637714349973585
891,1999-06-11,0.2727272727272727,0.0,UMN,14.01317338567013,1.8553556173405361
892,1999-06-12,0.09090909090909091,0.0,UMN,11.122808760601087,1.8557779470360984
893,1999-06-13,0.36363636363636365,0.0,UMN,8.828612286451618,2.128906952196627
894,1999-06-14,0.18181818181818182,0.0,UMN,7.00761800208029,2.2068971167717493
895,1999-06-15,0.36363636363636365,0.0,UMN,5.56222297115016,2.4629018379554384
896,1999-06-16,0.0,0.0,UMN,4.41495589108969,2.342784697920104
897,1999-06-17,0.18181818181818182,0.0,UMN,3.5043247315626815,2.4103439217498
898,1999-06-18,0.18181818181818182,0.0,UMN,2.7815208412446597,2.474608243353039
899,1999-06-19,0.36363636363636365,0.0,UMN,2.2078028672954386,2.7175565388257983
900,1999-06-20,0.09090909090909091,0.0,UMN,1.752420268998154,2.675928833384506
901,1999-06-21,0.09090909090909091,0.0,UMN,1.3909651285839324,2.6363313350943027
902,1999-06-22,0.09090909090909091,0.0,UMN,1.1040639184358576,2.5986650295840423
903,1999-06-23,0.0,0.0,UMN,0.8763391050880525,2.471926640561359
904,1999-06-24,0.2727272727272727,0.0,UMN,0.6955849333383932,2.6240966284364395
905,1999-06-25,0.2727272727272727,0.0,UMN,0.552113213570176,2.76884519842913
906,1999-06-26,0.18181818181818182,0.0,UMN,0.4382340473301934,2.8156252064514877
907,1999-06-27,0.2727272727272727,0.0,UMN,0.34784365872633116,2.951032817469825
908,1999-06-28,0.09090909090909091,0.0,UMN,0.27609723994118335,2.8980183395536327
909,1999-06-29,0.2727272727272727,0.0,UMN,0.21914927580471932,3.029407590053391
910,1999-06-30,0.0,0.0,UMN,0.1739474291592478,2.8816616384645823
911,1999-07-01,0.0,0.18181818181818182,UMN,0.3198871213572465,2.7411213419624483
912,1999-07-02,0.0,0.36363636363636365,UMN,0.6175433965340157,2.6074352766015654
913,1999-07-03,0.0,1.9090909090909092,UMN,2.399259474909406,2.480269157584566
914,1999-07-04,0.0,0.18181818181818182,UMN,2.0862051163127706,2.3593050033760377
915,1999-07-05,0.0,0.45454545454545453,UMN,2.110448789607544,2.2442403405830422
916,1999-07-06,0.0,0.18181818181818182,UMN,1.8569646771760022,2.134787447614096
917,1999-07-07,0.0,0.5454545454545454,UMN,2.019400696762531,2.0306726352253053
918,1999-07-08,0.0,0.45454545454545453,UMN,2.0574234853049416,1.931635562154714
919,1999-07-09,0.0,0.9090909090909091,UMN,2.542149127725225,1.8374285841335414
920,1999-07-10,0.09090909090909091,0.0,UMN,2.017804091222576,1.8387252255556021
921,1999-07-11,0.18181818181818182,0.0,UMN,1.6016107419307355,1.9308677199383815
922,1999-07-12,0.09090909090909091,0.0,UMN,1.2712616550964115,1.9276072809330842
923,1999-07-13,0.36363636363636365,0.0,UMN,1.0090505473073044,2.1972331281417286
924,1999-07-14,0.0,0.0,UMN,0.8009232426222688,2.0900728039761605
925,1999-07-15,0.2727272727272727,0.0,UMN,0.6357243869342153,2.2608660232181084
926,1999-07-16,0.09090909090909091,0.0,UMN,0.5045995354307465,2.2415113770480692
927,1999-07-17,0.2727272727272727,0.0,UMN,0.40052056581443163,2.404918849928513
928,1999-07-18,0.18181818181818182,0.0,UMN,0.31790898004568047,2.469447755406598
929,1999-07-19,0.09090909090909091,0.0,UMN,0.2523369040692668,2.4399204581190896
930,1999-07-20,0.09090909090909091,0.0,UMN,0.20028975949692665,2.411833224113231
931,1999-07-21,0.09090909090909091,0.0,UMN,0.15897788675541755,2.3851158206740224
932,1999-07-22,0.18181818181818182,0.0,UMN,0.12618702294465647,2.4506105312854793
933,1999-07-23,0.18181818181818182,0.0,UMN,0.10015962021266844,2.5129110271682586
934,1999-07-24,0.09090909090909091,0.0,UMN,0.07950064346589623,2.4812640011038503
935,1999-07-25,0.18181818181818182,0.0,UMN,0.06310279829407871,2.5420695096225376
936,1999-07-26,0.18181818181818182,0.0,UMN,0.0500871814232716,2.59990949849724
937,1999-07-27,0.2727272727272727,0.0,UMN,0.03975617263811797,2.7458376887367417
938,1999-07-28,0.0,0.0,UMN,0.03155604324138468,2.6119216044294213
939,1999-07-29,0.09090909090909091,0.0,UMN,0.025047276912601727,2.5754457755314726
940,1999-07-30,0.2727272727272727,0.0,UMN,0.01988101220224531,2.7225670756188696
941,1999-07-31,0.09090909090909091,0.0,UMN,0.015780344009650362,2.6806950034146193
942,1999-08-01,0.0,0.2727272727272727,UMN,0.2852527545553452,2.5499559653600268
943,1999-08-02,0.0,0.2727272727272727,UMN,0.49914364181311427,2.4255931454315833
944,1999-08-03,0.0,0.45454545454545453,UMN,0.8507354622730823,2.3072955718017614
945,1999-08-04,0.0,0.2727272727272727,UMN,0.9479895842891547,2.1947674389180345
946,1999-08-05,0.0,0.8181818181818182,UMN,1.5706385646224605,2.0877273678349075
947,1999-08-06,0.0,0.2727272727272727,UMN,1.5194050883450672,1.9859077026199914
948,1999-08-07,0.0,5.2727272727272725,UMN,6.478739056241511,1.8890538410747466
949,1999-08-08,0.0,1.3636363636363635,UMN,6.506067242719186,1.7969235980963953
