,possibly_sensitive,conversation_id,source,entities,created_at,author_id,geo,reply_settings,context_annotations,referenced_tweets,lang,id,text,public_metrics,in_reply_to_user_id,attachments
68,False,1047309776374259712,Twitter for Android,"{'mentions': [{'start': 0, 'end': 16, 'username': 'realDonaldTrump', 'id': '25073877'}, {'start': 17, 'end': 27, 'username': 'sandyhook', 'id': '1032290077'}], 'hashtags': [{'start': 155, 'end': 161, 'tag': 'unfit'}, {'start': 162, 'end': 171, 'tag': 'TaxCheat'}, {'start': 172, 'end': 184, 'tag': 'PutinPuppet'}]}",2018-10-03T02:25:43.000Z,15371468,{'place_id': 'a409256339a7c6a1'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]","[{'type': 'replied_to', 'id': '1047309776374259712'}]",en,1047311705271934976,"@realDonaldTrump @sandyhook You also mocked a sexual assault victim and spent our tax money on an illegal ""rally."" You're a liar, a fraud and a traitor. 

#unfit #TaxCheat #PutinPuppet","{'retweet_count': 1, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",25073877,
69,False,1047286799779811333,Twitter Web Client,"{'mentions': [{'start': 0, 'end': 13, 'username': 'mattwilstein', 'id': '86870268'}, {'start': 14, 'end': 28, 'username': 'thedailybeast', 'id': '16012783'}, {'start': 29, 'end': 45, 'username': 'realDonaldTrump', 'id': '25073877'}]}",2018-10-03T01:16:15.000Z,15288529,{'place_id': '3ad0f706b3fa62a8'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]","[{'type': 'replied_to', 'id': '1047286799779811333'}]",en,1047294222578069511,@mattwilstein @thedailybeast @realDonaldTrump There is no evidence that this woman was the victim of any sexual assault. Claiming rape falsely happens all the time.,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",86870268,
70,False,1047186105630523394,Twitter for iPhone,"{'mentions': [{'start': 13, 'end': 28, 'username': 'Maria_Hinojosa', 'id': '160720376'}, {'start': 32, 'end': 47, 'username': 'InTheThickShow', 'id': '4899060791'}, {'start': 62, 'end': 75, 'username': '13ReasonsWhy', 'id': '735153382558687232'}], 'hashtags': [{'start': 244, 'end': 257, 'tag': 'BelieveWomen'}, {'start': 258, 'end': 276, 'tag': 'WeAreNotGoingAway'}]}",2018-10-02T18:06:38.000Z,242418273,{'place_id': 'ed0a823456907b4c'},everyone,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10048975805', 'name': '13 Reasons Why (Netflix)'}}]",,en,1047186105630523394,Listening to @Maria_Hinojosa on @InTheThickShow talking about @13ReasonsWhy and the fact that it displays exactly what being assaulted is like. Couldn’t agree more. As a victim of sexual assault it hit home and made me act after over a decade. #BelieveWomen #WeAreNotGoingAway,"{'retweet_count': 6, 'reply_count': 0, 'like_count': 9, 'quote_count': 1}",,
71,False,1046535181518229506,Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 11, 'username': 'cameronFTL', 'id': '230812658'}, {'start': 12, 'end': 28, 'username': 'ChristiniaLane2', 'id': '781993465991225344'}, {'start': 29, 'end': 45, 'username': 'antiquelove1234', 'id': '805519531187826688'}, {'start': 46, 'end': 55, 'username': 'politico', 'id': '9300262'}, {'start': 56, 'end': 60, 'username': 'GOP', 'id': '11134252'}]}",2018-10-01T03:18:56.000Z,416679745,{'place_id': '3ad0f706b3fa62a8'},everyone,,"[{'type': 'replied_to', 'id': '1046595011519950854'}]",en,1046600323706454016,@cameronFTL @ChristiniaLane2 @antiquelove1234 @politico @GOP What you can’t make up is the support you give to a man accused of sexual assault 19 times and has been recorded bragging about it.,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 6, 'quote_count': 0}",230812658,
72,False,1046475415638892544,Twitter for iPhone,"{'urls': [{'start': 205, 'end': 228, 'url': 'https://t.co/IVE6dnKR6N', 'expanded_url': 'https://twitter.com/trishcostello1/status/1046475415638892544/photo/1', 'display_url': 'pic.twitter.com/IVE6dnKR6N'}], 'mentions': [{'start': 168, 'end': 182, 'username': 'michellekraus', 'id': '16296206'}, {'start': 183, 'end': 190, 'username': 'teenmd', 'id': '42782011'}, {'start': 191, 'end': 204, 'username': 'JoshBeckerSV', 'id': '19554196'}]}",2018-09-30T19:02:36.000Z,282826322,{'place_id': '88a7579dbcc82edf'},everyone,,,en,1046475415638892544,"Co-hosting fundraiser to remove politicians who don’t take sexual assault seriously 100+ women “it’s not that they don’t know, but that they don’t care” Vote them out! @michellekraus @teenmd @JoshBeckerSV https://t.co/IVE6dnKR6N","{'retweet_count': 1, 'reply_count': 0, 'like_count': 7, 'quote_count': 1}",,{'media_keys': ['3_1046475409343176704']}
73,False,1045860690148216832,Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 15, 'username': 'AprilRossBeach', 'id': '156771786'}, {'start': 32, 'end': 47, 'username': 'AprilRossBeach', 'id': '156771786'}], 'annotations': [{'start': 64, 'end': 81, 'probability': 0.7033, 'type': 'Person', 'normalized_text': 'Senator Jeff Flake'}, {'start': 101, 'end': 103, 'probability': 0.9826, 'type': 'Organization', 'normalized_text': 'FBI'}, {'start': 256, 'end': 264, 'probability': 0.9636, 'type': 'Person', 'normalized_text': 'Kavanaugh'}]}",2018-09-29T04:56:32.000Z,784612750240673794,{'place_id': '3ad0f706b3fa62a8'},everyone,"[{'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '937710668706299904', 'name': 'Federal Bureau of Investigation', 'description': 'All conversation about the United States Federal Bureau of Investigation'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '877698272495755264', 'name': 'Jeff Flake', 'description': 'US Senator Jeff Flake (AZ)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '877698272495755264', 'name': 'Jeff Flake', 'description': 'US Senator Jeff Flake (AZ)'}}]","[{'type': 'replied_to', 'id': '1045895618491604992'}]",en,1045900110012473344,"@AprilRossBeach @MikelleSellers @AprilRossBeach Well because of Senator Jeff Flake, there will be an FBI investigation (albeit a limited one), but one nonetheless.  And I don’t disagree with you about investigating sexual assault, but I don’t believe that Kavanaugh did it:","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",156771786,
74,False,1045797117602729984,Twitter for iPhone,,2018-09-29T00:12:36.000Z,3793960033,{'place_id': '959bebef9ad9dc76'},everyone,,"[{'type': 'replied_to', 'id': '1045797117602729984'}]",en,1045828655698477056,"@balkdog81 You should be OK with him not getting confirmed simply because he has shown exactly how on 50 is for the job, regardless of the sexual assault allegations. He handled that testimony like an unhinged vindictive five-year-old.","{'retweet_count': 0, 'reply_count': 2, 'like_count': 11, 'quote_count': 0}",57786521,
75,False,1045507712564355072,Twitter for iPhone,"{'urls': [{'start': 126, 'end': 149, 'url': 'https://t.co/LmAZiPpfqt', 'expanded_url': 'https://twitter.com/Scout_Finch/status/1045434445703057408', 'display_url': 'twitter.com/Scout_Finch/st…'}], 'annotations': [{'start': 57, 'end': 63, 'probability': 0.8672, 'type': 'Person', 'normalized_text': 'Dr Ford'}, {'start': 112, 'end': 123, 'probability': 0.5792, 'type': 'Organization', 'normalized_text': 'GOP Senators'}]}",2018-09-28T02:57:17.000Z,1886728188,{'place_id': 'e5a3f5dd123f24b5'},everyone,"[{'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '877326946253684737', 'name': 'United States Senate', 'description': 'United States Senate'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '961705302700654593', 'name': 'United States Congress', 'description': 'United States Congress'}}]","[{'type': 'quoted', 'id': '1045434445703057408'}]",en,1045507712564355072,"They could care less he’s charged with sexual assault on Dr Ford, so long as not on a man , it’s no big deal to GOP Senators. https://t.co/LmAZiPpfqt","{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",,
76,False,1045466608003514368,Twitter for iPhone,"{'hashtags': [{'start': 213, 'end': 225, 'tag': 'NoKavanaugh'}], 'annotations': [{'start': 4, 'end': 9, 'probability': 0.9072, 'type': 'Organization', 'normalized_text': 'SCOTUS'}, {'start': 73, 'end': 81, 'probability': 0.8955, 'type': 'Person', 'normalized_text': 'Kavanaugh'}]}",2018-09-28T00:13:57.000Z,2598522289,{'place_id': 'a409256339a7c6a1'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1016678775298260992', 'name': 'Brett Kavanaugh', 'description': 'US Supreme Court nominee Brett Kavanaugh'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1016678775298260992', 'name': 'Brett Kavanaugh', 'description': 'US Supreme Court nominee Brett Kavanaugh'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '867872043672326144', 'name': 'Supreme Court of the United States', 'description': 'Conversation about the Supreme Court and justices'}}]",,en,1045466608003514368,"The SCOTUS as an institution is one of the biggest losers today. If/When Kavanaugh is confirmed, there’ll be 2 men on that court credibly accused of sexual assault. One by multiple women. Oh... he’s also a drunk. #NoKavanaugh","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
77,False,1045425772649799680,Twitter for Android,"{'urls': [{'start': 154, 'end': 177, 'url': 'https://t.co/rFQ7I1zwjW', 'expanded_url': 'https://twitter.com/i/events/1045385224262115328', 'display_url': 'twitter.com/i/events/10453…'}], 'hashtags': [{'start': 135, 'end': 153, 'tag': 'KavanaughHearings'}], 'annotations': [{'start': 42, 'end': 54, 'probability': 0.4858, 'type': 'Organization', 'normalized_text': 'Supreme Court'}, {'start': 64, 'end': 78, 'probability': 0.9973, 'type': 'Person', 'normalized_text': 'Brett Kavanaugh'}]}",2018-09-27T21:31:41.000Z,160713340,{'place_id': 'a409256339a7c6a1'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1016678775298260992', 'name': 'Brett Kavanaugh', 'description': 'US Supreme Court nominee Brett Kavanaugh'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1016678775298260992', 'name': 'Brett Kavanaugh', 'description': 'US Supreme Court nominee Brett Kavanaugh'}}]",,en,1045425772649799680,"Where is the prosecutor for his part?? 

""Supreme Court nominee Brett Kavanaugh denies sexual assault allegations in Senate testimony"" #KavanaughHearings https://t.co/rFQ7I1zwjW","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
78,False,1045415331458469888,Twitter for iPhone,"{'mentions': [{'start': 0, 'end': 16, 'username': 'LindseyGrahamSC', 'id': '432895323'}], 'annotations': [{'start': 24, 'end': 28, 'probability': 0.939, 'type': 'Person', 'normalized_text': 'Kagan'}, {'start': 34, 'end': 42, 'probability': 0.8941, 'type': 'Person', 'normalized_text': 'Sotomayor'}]}",2018-09-27T20:50:12.000Z,21311177,{'place_id': '3ad0f706b3fa62a8'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '10038636953', 'name': 'Lindsey Graham', 'description': 'Senator Lindsey Graham (SC)'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '867885258611408897', 'name': 'Sonia Sotomayor', 'description': 'US Supreme Court Justice Sonia Sotomayor'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '867887467902283776', 'name': 'Elena Kagan', 'description': 'US Supreme Court Justice Elena Kagan'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '10038636953', 'name': 'Lindsey Graham', 'description': 'Senator Lindsey Graham (SC)'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '867885258611408897', 'name': 'Sonia Sotomayor', 'description': 'US Supreme Court Justice Sonia Sotomayor'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '867887467902283776', 'name': 'Elena Kagan', 'description': 'US Supreme Court Justice Elena Kagan'}}]",,en,1045415331458469888,@LindseyGrahamSC Except Kagan and Sotomayor weren’t accused of sexual assault. By several people.,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",432895323,
79,False,1045413792065105920,Twitter for Android,"{'urls': [{'start': 113, 'end': 136, 'url': 'https://t.co/ODhkOqSnZ7', 'expanded_url': 'https://twitter.com/i/events/1045385224262115328', 'display_url': 'twitter.com/i/events/10453…'}], 'hashtags': [{'start': 94, 'end': 112, 'tag': 'KavanaughHearings'}], 'annotations': [{'start': 1, 'end': 13, 'probability': 0.6809, 'type': 'Organization', 'normalized_text': 'Supreme Court'}, {'start': 23, 'end': 37, 'probability': 0.9976, 'type': 'Person', 'normalized_text': 'Brett Kavanaugh'}]}",2018-09-27T20:44:05.000Z,32496052,{'place_id': 'a409256339a7c6a1'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1016678775298260992', 'name': 'Brett Kavanaugh', 'description': 'US Supreme Court nominee Brett Kavanaugh'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1016678775298260992', 'name': 'Brett Kavanaugh', 'description': 'US Supreme Court nominee Brett Kavanaugh'}}]",,en,1045413792065105920,"""Supreme Court nominee Brett Kavanaugh denies sexual assault allegations in Senate testimony"" #KavanaughHearings https://t.co/ODhkOqSnZ7","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
80,False,1045413383237844992,Twitter for Android,"{'hashtags': [{'start': 0, 'end': 10, 'tag': 'Kavanaugh'}, {'start': 101, 'end': 123, 'tag': 'DrChristineBlaseyFord'}]}",2018-09-27T20:42:28.000Z,258581721,{'place_id': '3ad0f706b3fa62a8'},everyone,,,en,1045413383237844992,"#Kavanaugh so condescending, indignant, rude and defensive. He needs to have the calm and poise that #DrChristineBlaseyFord had when talking about sexual assault. Damn","{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",,
81,False,1045395057044480000,Twitter for iPhone,"{'urls': [{'start': 226, 'end': 249, 'url': 'https://t.co/YW56TqJUaR', 'expanded_url': 'https://twitter.com/RHandaNBC/status/1045395057044480000/photo/1', 'display_url': 'pic.twitter.com/YW56TqJUaR'}], 'hashtags': [{'start': 17, 'end': 37, 'tag': 'ChristineBlaseyFord'}, {'start': 52, 'end': 61, 'tag': 'PaloAlto'}, {'start': 102, 'end': 117, 'tag': 'BrettKavanaugh'}], 'annotations': [{'start': 149, 'end': 154, 'probability': 0.8257, 'type': 'Organization', 'normalized_text': 'Senate'}]}",2018-09-27T19:29:38.000Z,1426931724,{'place_id': '3ad0f706b3fa62a8'},everyone,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1016678775298260992', 'name': 'Brett Kavanaugh', 'description': 'US Supreme Court nominee Brett Kavanaugh'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1045321410543898624', 'name': 'Christine Blasey Ford', 'description': 'Christine Blasey Ford'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '1016678775298260992', 'name': 'Brett Kavanaugh', 'description': 'US Supreme Court nominee Brett Kavanaugh'}}]",,en,1045395057044480000,Supporters of Dr #ChristineBlaseyFord march through #PaloAlto and rally in front of city hall even as #BrettKavanaugh testifies on his own behalf at Senate hearing in which he emphatically denies allegation of sexual assault. https://t.co/YW56TqJUaR,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",,{'media_keys': ['3_1045395050803257344']}
82,False,1045361823581528065,Twitter for iPhone,"{'hashtags': [{'start': 242, 'end': 272, 'tag': 'IStandWithChristineBlaseyFord'}]}",2018-09-27T17:17:35.000Z,30881722,{'place_id': '490bdb082950484f'},everyone,,,en,1045361823581528065,"Sexual assault victims are always in a no-win situation. We don’t speak out because we’re afraid; also because we feel shame. If we speak out, the results are almost always negative: told that it’s our fault or we will get fired or punished. #IStandWithChristineBlaseyFord","{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",,
