,lang,conversation_id,entities,created_at,id,reply_settings,public_metrics,author_id,possibly_sensitive,referenced_tweets,geo,text,source,in_reply_to_user_id,context_annotations,attachments
19,en,1445566389285126149,"{'urls': [{'start': 35, 'end': 58, 'url': 'https://t.co/Xkf9aFEsUr', 'expanded_url': 'http://Diplopetition.com', 'display_url': 'Diplopetition.com', 'status': 200, 'title': 'Sign the Petition', 'description': 'Address the Continuing Sexual Misconduct Claims Surrounding Diplo', 'unwound_url': 'https://www.change.org/p/crocs-address-the-sexual-misconduct-claims-surrounding-diplo?utm_source=share_petition&utm_medium=custom_url&recruited_by_id=7e254230-e6a7-11eb-850f-3fff0675384f'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'beignoth', 'id': '1009623156481355777'}]}",2021-10-06T03:10:14.000Z,1445587175303643142,everyone,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 1, 'quote_count': 0}",1293235349985153024,False,"[{'type': 'replied_to', 'id': '1445566389285126149'}]",{'place_id': '8e9665cec9370f0f'},"@beignoth Sign the diplo petition:
https://t.co/Xkf9aFEsUr",Twitter for iPhone,1009623156481355777,,
20,en,1445541325378449414,"{'urls': [{'start': 31, 'end': 54, 'url': 'https://t.co/Xkf9aFEsUr', 'expanded_url': 'http://Diplopetition.com', 'display_url': 'Diplopetition.com', 'status': 200, 'title': 'Sign the Petition', 'description': 'Address the Continuing Sexual Misconduct Claims Surrounding Diplo', 'unwound_url': 'https://www.change.org/p/crocs-address-the-sexual-misconduct-claims-surrounding-diplo?utm_source=share_petition&utm_medium=custom_url&recruited_by_id=7e254230-e6a7-11eb-850f-3fff0675384f'}], 'mentions': [{'start': 0, 'end': 11, 'username': 'nellodrama', 'id': '1108950403935133697'}]}",2021-10-06T03:07:08.000Z,1445586392176750596,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1293235349985153024,False,"[{'type': 'replied_to', 'id': '1445541325378449414'}]",{'place_id': '8e9665cec9370f0f'},"@nellodrama Sign the petition:
https://t.co/Xkf9aFEsUr",Twitter for iPhone,1108950403935133697,,
21,en,1445580337229144075,"{'urls': [{'start': 28, 'end': 51, 'url': 'https://t.co/Xkf9aFEsUr', 'expanded_url': 'http://Diplopetition.com', 'display_url': 'Diplopetition.com', 'status': 200, 'title': 'Sign the Petition', 'description': 'Address the Continuing Sexual Misconduct Claims Surrounding Diplo', 'unwound_url': 'https://www.change.org/p/crocs-address-the-sexual-misconduct-claims-surrounding-diplo?utm_source=share_petition&utm_medium=custom_url&recruited_by_id=7e254230-e6a7-11eb-850f-3fff0675384f'}], 'mentions': [{'start': 0, 'end': 8, 'username': 'thehill', 'id': '1917731'}]}",2021-10-06T03:06:52.000Z,1445586324778479625,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1293235349985153024,False,"[{'type': 'replied_to', 'id': '1445580337229144075'}]",{'place_id': '8e9665cec9370f0f'},"@thehill Sign the petition:
https://t.co/Xkf9aFEsUr",Twitter for iPhone,1917731,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1100053375620534275', 'name': 'The Hill', 'description': 'The Hill'}}]",
22,en,1445572907216687108,"{'urls': [{'start': 28, 'end': 51, 'url': 'https://t.co/Xkf9aFEsUr', 'expanded_url': 'http://Diplopetition.com', 'display_url': 'Diplopetition.com', 'status': 200, 'title': 'Sign the Petition', 'description': 'Address the Continuing Sexual Misconduct Claims Surrounding Diplo', 'unwound_url': 'https://www.change.org/p/crocs-address-the-sexual-misconduct-claims-surrounding-diplo?utm_source=share_petition&utm_medium=custom_url&recruited_by_id=7e254230-e6a7-11eb-850f-3fff0675384f'}], 'mentions': [{'start': 0, 'end': 8, 'username': 'Jezebel', 'id': '8192222'}]}",2021-10-06T03:06:45.000Z,1445586294873018370,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1293235349985153024,False,"[{'type': 'replied_to', 'id': '1445572907216687108'}]",{'place_id': '8e9665cec9370f0f'},"@Jezebel Sign the petition:
https://t.co/Xkf9aFEsUr",Twitter for iPhone,8192222,,
23,en,1445550429807382535,"{'urls': [{'start': 29, 'end': 52, 'url': 'https://t.co/Xkf9aFEsUr', 'expanded_url': 'http://Diplopetition.com', 'display_url': 'Diplopetition.com', 'status': 200, 'title': 'Sign the Petition', 'description': 'Address the Continuing Sexual Misconduct Claims Surrounding Diplo', 'unwound_url': 'https://www.change.org/p/crocs-address-the-sexual-misconduct-claims-surrounding-diplo?utm_source=share_petition&utm_medium=custom_url&recruited_by_id=7e254230-e6a7-11eb-850f-3fff0675384f'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'thefader', 'id': '18038269'}]}",2021-10-06T03:06:25.000Z,1445586211817418759,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1293235349985153024,False,"[{'type': 'replied_to', 'id': '1445550429807382535'}]",{'place_id': '8e9665cec9370f0f'},"@thefader Sign the petition:
https://t.co/Xkf9aFEsUr",Twitter for iPhone,18038269,,
24,en,1445585487381483523,"{'urls': [{'start': 34, 'end': 57, 'url': 'https://t.co/Xkf9aFEsUr', 'expanded_url': 'http://Diplopetition.com', 'display_url': 'Diplopetition.com', 'status': 200, 'title': 'Sign the Petition', 'description': 'Address the Continuing Sexual Misconduct Claims Surrounding Diplo', 'unwound_url': 'https://www.change.org/p/crocs-address-the-sexual-misconduct-claims-surrounding-diplo?utm_source=share_petition&utm_medium=custom_url&recruited_by_id=7e254230-e6a7-11eb-850f-3fff0675384f'}], 'mentions': [{'start': 0, 'end': 14, 'username': 'perf_harmony_', 'id': '908030267092238336'}]}",2021-10-06T03:05:47.000Z,1445586053637632009,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1293235349985153024,False,"[{'type': 'replied_to', 'id': '1445585487381483523'}]",{'place_id': '8e9665cec9370f0f'},"@perf_harmony_ Sign the petition:
https://t.co/Xkf9aFEsUr",Twitter for iPhone,908030267092238336,,
25,en,1445538281983143953,"{'urls': [{'start': 34, 'end': 57, 'url': 'https://t.co/Xkf9aFEsUr', 'expanded_url': 'http://Diplopetition.com', 'display_url': 'Diplopetition.com', 'status': 200, 'title': 'Sign the Petition', 'description': 'Address the Continuing Sexual Misconduct Claims Surrounding Diplo', 'unwound_url': 'https://www.change.org/p/crocs-address-the-sexual-misconduct-claims-surrounding-diplo?utm_source=share_petition&utm_medium=custom_url&recruited_by_id=7e254230-e6a7-11eb-850f-3fff0675384f'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'BuzzFeedNews', 'id': '1020058453'}]}",2021-10-06T03:05:03.000Z,1445585868480151559,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1293235349985153024,False,"[{'type': 'replied_to', 'id': '1445539282563715080'}]",{'place_id': '8e9665cec9370f0f'},"@BuzzFeedNews Sign the petition:

https://t.co/Xkf9aFEsUr",Twitter for iPhone,1020058453,"[{'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974596157181956', 'name': 'Online Site'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10041116722', 'name': 'BuzzFeed'}}]",
26,en,1445581449520836613,"{'urls': [{'start': 45, 'end': 68, 'url': 'https://t.co/z1qixxvy84', 'expanded_url': 'http://Diplopetition.com', 'display_url': 'Diplopetition.com', 'status': 200, 'title': 'Sign the Petition', 'description': 'Address the Continuing Sexual Misconduct Claims Surrounding Diplo', 'unwound_url': 'https://www.change.org/p/crocs-address-the-sexual-misconduct-claims-surrounding-diplo?utm_source=share_petition&utm_medium=custom_url&recruited_by_id=7e254230-e6a7-11eb-850f-3fff0675384f'}], 'annotations': [{'start': 21, 'end': 25, 'probability': 0.6804, 'type': 'Person', 'normalized_text': 'Diplo'}]}",2021-10-06T03:02:27.000Z,1445585215510876160,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0}",908030267092238336,False,"[{'type': 'replied_to', 'id': '1445581449520836613'}]",{'place_id': '8e9665cec9370f0f'},"Ask fests to address Diplo allegations
::🔌:: https://t.co/z1qixxvy84",Twitter for iPhone,908030267092238336,,
27,en,1445581449520836613,"{'urls': [{'start': 35, 'end': 58, 'url': 'https://t.co/MwIRmAMk6y', 'expanded_url': 'https://www.buzzfeednews.com/article/rosalindadams/diplo-sexual-misconduct-allegations-criminal-charges', 'display_url': 'buzzfeednews.com/article/rosali…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1486803061972500480/XRiSogec?format=jpg&name=orig', 'width': 600, 'height': 300}, {'url': 'https://pbs.twimg.com/news_img/1486803061972500480/XRiSogec?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'Diplo May Face Criminal Charges For Sexual Misconduct', 'description': 'The Los Angeles city attorney is reviewing allegations that stem from an October 2020 police report.', 'unwound_url': 'https://www.buzzfeednews.com/article/rosalindadams/diplo-sexual-misconduct-allegations-criminal-charges'}]}",2021-10-06T02:47:29.000Z,1445581449520836613,everyone,"{'retweet_count': 7, 'reply_count': 2, 'like_count': 15, 'quote_count': 0}",908030267092238336,False,,{'place_id': '8e9665cec9370f0f'},Why are fests still booking diplo? https://t.co/MwIRmAMk6y,Twitter for iPhone,,,
28,en,1441063605336674304,"{'annotations': [{'start': 20, 'end': 28, 'probability': 0.6991, 'type': 'Place', 'normalized_text': 'Minnesota'}, {'start': 66, 'end': 74, 'probability': 0.9776, 'type': 'Place', 'normalized_text': 'Jordan MN'}]}",2021-09-23T15:35:11.000Z,1441063605336674304,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1159814549224267777,False,,{'place_id': '8e9665cec9370f0f'},Still can’t believe Minnesota’s Largest Candy store is located in Jordan MN where the largest case of sexual misconduct of children happened in the early 80’s. Like that does not sit well with me folks.,Twitter for iPhone,,,
29,en,1435225125872410627,"{'mentions': [{'start': 0, 'end': 11, 'username': 'elorraine_', 'id': '105269093'}]}",2021-09-07T15:44:40.000Z,1435267784892731401,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",80746014,False,"[{'type': 'replied_to', 'id': '1435265435600138242'}]",{'place_id': '8e9665cec9370f0f'},"@elorraine_ I get that. The year I started there were lots of issues w faculty including sexual misconduct by a professor that was handled poorly, not even brought up until we made them. Prof still in the program. Classes in the program description didn't exist. Professors leaving.",Twitter for Android,105269093,,
30,en,1430672235052867584,"{'urls': [{'start': 26, 'end': 49, 'url': 'https://t.co/ZCq8R3Dyih', 'expanded_url': 'http://www.diplopetition.com', 'display_url': 'diplopetition.com', 'status': 200, 'title': 'Sign the Petition', 'description': 'Address the Continuing Sexual Misconduct Claims Surrounding Diplo', 'unwound_url': 'https://www.change.org/p/crocs-address-the-sexual-misconduct-claims-surrounding-diplo?utm_source=share_petition&utm_medium=custom_url&recruited_by_id=7e254230-e6a7-11eb-850f-3fff0675384f'}, {'start': 50, 'end': 73, 'url': 'https://t.co/U3zBM94fdz', 'expanded_url': 'https://twitter.com/perf_harmony_/status/1430672235052867584/photo/1', 'display_url': 'pic.twitter.com/U3zBM94fdz'}]}",2021-08-25T23:23:36.000Z,1430672235052867584,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",908030267092238336,False,,{'place_id': '8e9665cec9370f0f'},Have you signed this yet? https://t.co/ZCq8R3Dyih https://t.co/U3zBM94fdz,Twitter for iPhone,,,{'media_keys': ['3_1430672232079151104']}
31,und,1425606671020273665,"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/ZCq8R3Dyih', 'expanded_url': 'http://www.diplopetition.com', 'display_url': 'diplopetition.com', 'status': 200, 'title': 'Sign the Petition', 'description': 'Address the Continuing Sexual Misconduct Claims Surrounding Diplo', 'unwound_url': 'https://www.change.org/p/crocs-address-the-sexual-misconduct-claims-surrounding-diplo?utm_source=share_petition&utm_medium=custom_url&recruited_by_id=7e254230-e6a7-11eb-850f-3fff0675384f'}, {'start': 24, 'end': 47, 'url': 'https://t.co/sUi234iVid', 'expanded_url': 'https://twitter.com/perf_harmony_/status/1425606671020273665/photo/1', 'display_url': 'pic.twitter.com/sUi234iVid'}]}",2021-08-11T23:54:51.000Z,1425606671020273665,everyone,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",908030267092238336,False,,{'place_id': '8e9665cec9370f0f'},https://t.co/ZCq8R3Dyih https://t.co/sUi234iVid,Twitter for iPhone,,,{'media_keys': ['3_1425606668453392389']}
32,en,1471669408221351944,,2021-12-17T02:31:43.000Z,1471669408221351944,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",851510599,False,,{'place_id': '8e9665cec9370f0f'},I can’t go ta jail niggas threatened me tlm boutvdey gon rape meh I don’t wanna get Rape plsss jasmine plsss zoey HELP AH NIGGER PLSSSSS LOL,Twitter for iPhone,,,
33,en,1471169579342864391,"{'annotations': [{'start': 43, 'end': 52, 'probability': 0.9826, 'type': 'Person', 'normalized_text': 'Kim Potter'}], 'urls': [{'start': 98, 'end': 121, 'url': 'https://t.co/eneI4oRBJM', 'expanded_url': 'https://twitter.com/doobsteprincess/status/1471169579342864391/photo/1', 'display_url': 'pic.twitter.com/eneI4oRBJM'}]}",2021-12-15T17:25:35.000Z,1471169579342864391,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",1293235349985153024,False,,{'place_id': '8e9665cec9370f0f'},"Me: why am I so anxious?
Also me: *watches Kim Potter trials between calls to a rape crisis line* https://t.co/eneI4oRBJM",Twitter for iPhone,,,{'media_keys': ['16_1471169573235875846']}
34,en,1468198583757422592,"{'annotations': [{'start': 35, 'end': 39, 'probability': 0.4387, 'type': 'Person', 'normalized_text': 'B-dad'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'BiltmoreHeiress', 'id': '770824347896262656'}]}",2021-12-08T00:55:05.000Z,1468383598411722753,everyone,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0}",923749590494429184,False,"[{'type': 'replied_to', 'id': '1468198583757422592'}]",{'place_id': '8e9665cec9370f0f'},@BiltmoreHeiress Yeah. Adopted. My B-dad won’t give up the ghost of who my B-mom is… I suspect 9 months after a rape. So… yeah…,Twitter for iPhone,770824347896262656,,
35,en,1467182277696307206,"{'annotations': [{'start': 73, 'end': 85, 'probability': 0.9465, 'type': 'Place', 'normalized_text': 'Brooklyn Park'}], 'mentions': [{'start': 0, 'end': 13, 'username': 'ItsTheBrandi', 'id': '1387725252'}]}",2021-12-05T02:00:03.000Z,1467312781850517514,everyone,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 12, 'quote_count': 0}",9126922,False,"[{'type': 'replied_to', 'id': '1467182277696307206'}]",{'place_id': '8e9665cec9370f0f'},"@ItsTheBrandi My friend was raped and murdered while biking to school in Brooklyn Park 11 months later. Her killer was eventually found (trying to rape another girl), but it barely made the news.",Twitter for iPhone,1387725252,,
36,en,1466174693447278596,"{'urls': [{'start': 59, 'end': 82, 'url': 'https://t.co/sY0Jb6lVs8', 'expanded_url': 'https://twitter.com/HStarshot/status/1466102308928905223', 'display_url': 'twitter.com/HStarshot/stat…'}]}",2021-12-01T22:37:41.000Z,1466174693447278596,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1267254354475712512,False,"[{'type': 'quoted', 'id': '1466102308928905223'}]",{'place_id': '8e9665cec9370f0f'},"Undisclosed reasons.
Ha!
Implicit threat beyond the rape ? https://t.co/sY0Jb6lVs8",Twitter for iPhone,,,
37,en,1464436346689253377,"{'annotations': [{'start': 106, 'end': 118, 'probability': 0.8186, 'type': 'Person', 'normalized_text': 'Martin Luther'}, {'start': 182, 'end': 186, 'probability': 0.9559, 'type': 'Place', 'normalized_text': 'Japan'}], 'urls': [{'start': 251, 'end': 274, 'url': 'https://t.co/jmDERR1Zg8', 'expanded_url': 'https://twitter.com/Zachary54996146/status/1464436346689253377/photo/1', 'display_url': 'pic.twitter.com/jmDERR1Zg8'}, {'start': 251, 'end': 274, 'url': 'https://t.co/jmDERR1Zg8', 'expanded_url': 'https://twitter.com/Zachary54996146/status/1464436346689253377/photo/1', 'display_url': 'pic.twitter.com/jmDERR1Zg8'}, {'start': 251, 'end': 274, 'url': 'https://t.co/jmDERR1Zg8', 'expanded_url': 'https://twitter.com/Zachary54996146/status/1464436346689253377/photo/1', 'display_url': 'pic.twitter.com/jmDERR1Zg8'}, {'start': 251, 'end': 274, 'url': 'https://t.co/jmDERR1Zg8', 'expanded_url': 'https://twitter.com/Zachary54996146/status/1464436346689253377/photo/1', 'display_url': 'pic.twitter.com/jmDERR1Zg8'}], 'mentions': [{'start': 0, 'end': 9, 'username': 'rlopolis', 'id': '2306886408'}]}",2021-11-27T03:30:07.000Z,1464436346689253377,everyone,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",1436705851922911233,False,,{'place_id': '129fe907b7572002'},@rlopolis jack ma mic to his zipper head bloodhawk to gsd film squid game. We work uptown rail train ball Martin Luther king museum similar. Ice cube Sasquatch Kim kimono to like in Japan anti rape. Use this on him voodoo. Okinawa stop rape culture.7 https://t.co/jmDERR1Zg8,Twitter for iPhone,2306886408,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '1437413779755597824', 'name': 'Squid Game'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '952913296046215169', 'name': 'Martin Luther King Jr.', 'description': 'Martin Luther King'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '1346115007939895297', 'name': 'Jack Ma'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '952913296046215169', 'name': 'Martin Luther King Jr.', 'description': 'Martin Luther King'}}, {'domain': {'id': '88', 'name': 'Political Body', 'description': 'A section of a government, like The Supreme Court'}, 'entity': {'id': '1379095396362817537', 'name': 'Japan Ministry of Internal Affairs and Communications'}}]","{'media_keys': ['3_1464436338187378691', '3_1464436338195779586', '3_1464436338187386884', '3_1464436338191568899']}"
