,text,geo,id,public_metrics,author_id,conversation_id,lang,possibly_sensitive,source,created_at,reply_settings,entities,attachments,context_annotations,referenced_tweets,in_reply_to_user_id
26,"@jeffwillow5 @thehill @PressSec The Emoluments Act
Obstruction of Justice
Conspiracy to Sedition
Abuse of Office
The Hatch Act
Rape
Fraud
Tax evasion

And that's just off the top of my head.",{'place_id': '69d9a5e713c9cba5'},1352442977248010240,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",25461236,1352428518139953154,en,False,Twitter for Android,2021-01-22T02:28:27.000Z,everyone,"{'mentions': [{'start': 0, 'end': 12, 'username': 'jeffwillow5', 'id': '1325120845824581633'}, {'start': 13, 'end': 21, 'username': 'thehill', 'id': '1917731'}, {'start': 22, 'end': 31, 'username': 'PressSec', 'id': '1349170292564905988'}]}",,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1100053375620534275', 'name': 'The Hill', 'description': 'The Hill'}}, {'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '880137300021137408', 'name': 'Sarah Huckabee Sanders', 'description': 'White House Press Secretary Sarah Huckabee Sanders'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '880137300021137408', 'name': 'Sarah Huckabee Sanders', 'description': 'White House Press Secretary Sarah Huckabee Sanders'}}, {'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '781974596148793345', 'name': 'Business & finance'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '847888632711061504', 'name': 'Personal finance', 'description': 'Personal finance'}}, {'domain': {'id': '67', 'name': 'Interests and Hobbies', 'description': 'Interests, opinions, and behaviors of individuals, groups, or cultures; like Speciality Cooking or Theme Parks'}, 'entity': {'id': '847894937601323008', 'name': 'Tax planning', 'description': 'Tax planning'}}]","[{'type': 'replied_to', 'id': '1352442354691670019'}]",1325120845824581633
27,@yourpaltim The Serve the Servants solo is trash but I prefer the Rape Me intro on the 2013 mix. The weirdest part to me is hearing the harmony vocal on the first verse of Heart-shaped Box.,{'place_id': 'f3f3e88ab848b86b'},1347637127794864131,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",24350085,1347615065952968704,en,False,Tweetbot for iΟS,2021-01-08T20:11:43.000Z,everyone,"{'mentions': [{'start': 0, 'end': 11, 'username': 'yourpaltim', 'id': '15379250'}]}",,,"[{'type': 'replied_to', 'id': '1347615065952968704'}]",15379250
28,"I seriously want to know what people mean when they say it not ""in a person's character"" to rape or sexually assault someone. Like I'm dead ass.",{'place_id': 'bf9b9d49defeea89'},1334183126281691143,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",173031024,1334183126281691143,en,False,Twitter for Android,2020-12-02T17:10:19.000Z,everyone,,,,,
29,Why do people post their abuse on #socialmedia  | Ishtalk podcast #808 | #DomesticViolence #rape | #Ishtalktv https://t.co/d2bXZHMRah,{'place_id': 'e4c17912c815124d'},1330190458698559495,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",2635718715,1329838582219956227,en,False,Twitter for iPhone,2020-11-21T16:44:53.000Z,everyone,"{'hashtags': [{'start': 34, 'end': 46, 'tag': 'socialmedia'}, {'start': 73, 'end': 90, 'tag': 'DomesticViolence'}, {'start': 91, 'end': 96, 'tag': 'rape'}, {'start': 99, 'end': 109, 'tag': 'Ishtalktv'}], 'urls': [{'start': 110, 'end': 133, 'url': 'https://t.co/d2bXZHMRah', 'expanded_url': 'https://twitter.com/IshTalkersTv/status/1330190458698559495/video/1', 'display_url': 'pic.twitter.com/d2bXZHMRah'}]}",{'media_keys': ['7_1330189351330910216']},,"[{'type': 'replied_to', 'id': '1329838582219956227'}]",2635718715
30,"11.11 MEALING AS 3:51PM
WAS ASKED TO SCREESHOT
11.11 REPLIED WHAT FOR? IF IS GOING TO BE PREVENTED. INDEED, AS PREPARING MEAL GOT BOOSTED TO SCREESHOT RECOVERIES.
GOT POKED🌌⬛
PREVENTED🌑👓
AFTER GAVE 1 CONCLUSION BY SAYING: CAN'T FUKN DO ANYTHING BUT LET HER DIE, FUKED AND RAPE",{'place_id': 'e4c17912c815124d'},1326631067021938689,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",915970553768497152,1326631067021938689,en,False,Twitter for Android,2020-11-11T21:01:08.000Z,everyone,,,"[{'domain': {'id': '65', 'name': 'Interests and Hobbies Vertical', 'description': 'Top level interests and hobbies groupings, like Food or Travel'}, 'entity': {'id': '825047692124442624', 'name': 'Food', 'description': 'Food'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1034860760093024257', 'name': 'Meals', 'description': 'Meals'}}]",,
31,"11.11 BEFORE THE VERSION CHANGED TO RAPE, HORROR BY BLACK AFRI FEMALE

I SNEAKED WITH MY PICS INSIDE HD TO ESCAPE THE POKES 10-11:00PM
ASKING WHAT DID I DO BEFORE 11.10?

THAT BLACK AFRI FEMALE IS NOW CLAIMING THE NAVIGATIONS BY CHANGING THE ACCESS SHE GOT THROUGH AT MASTURBATION",{'place_id': 'e4c17912c815124d'},1326614277025902597,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",915970553768497152,1326614277025902597,en,False,Twitter for Android,2020-11-11T19:54:25.000Z,everyone,,,,,
32,"11.11 2:00PM GOT UP TESTING TIMING WITH MY MAN TALKING ABOUT SHIFT AM🔄PM

WE WERE DISCUSSING ABOUT MANY THINGS TO FLOW. WE HAD GOOD TIMES.

IN THE TRANSITIONING, THIS VERSION✔ AT 100% OR ABOUT 2:00PM CHANGED TO HORROR, RAPE BY
DON'T BELIEF THE MAN, I REMINDED HOW SHE INTRODUCED",{'place_id': 'e4c17912c815124d'},1326609951968653315,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",915970553768497152,1326609951968653315,en,False,Twitter for Android,2020-11-11T19:37:14.000Z,everyone,,,,,
33,When an individual that’s a female open her legs towards a man that didn’t request such behavior that’s rape. An individual that moves their body unwarrantedly towards another is a crime #redtabletalk #charlamagne #tambakongoh #playboynippleeater #AmberRose #law #goodguys #chicks,{'place_id': '062402b4c803a13b'},1321487313952714753,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",801894530,1321487313952714753,en,False,Twitter for iPhone,2020-10-28T16:21:42.000Z,everyone,"{'hashtags': [{'start': 187, 'end': 200, 'tag': 'redtabletalk'}, {'start': 201, 'end': 213, 'tag': 'charlamagne'}, {'start': 214, 'end': 226, 'tag': 'tambakongoh'}, {'start': 227, 'end': 246, 'tag': 'playboynippleeater'}, {'start': 247, 'end': 257, 'tag': 'AmberRose'}, {'start': 258, 'end': 262, 'tag': 'law'}, {'start': 263, 'end': 272, 'tag': 'goodguys'}, {'start': 273, 'end': 280, 'tag': 'chicks'}]}",,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '810917492616884230', 'name': 'Amber Rose', 'description': 'Amber Rose'}}, {'domain': {'id': '58', 'name': 'Entertainment Personality', 'description': 'An entertainment personality in the world, like Anderson Cooper or Miranda Sings'}, 'entity': {'id': '810917492616884230', 'name': 'Amber Rose', 'description': 'Amber Rose'}}]",,
34,@rlgreen2012 Trump has so many rape allegations of girls aged like 13 are you stupid?,{'place_id': 'e4c17912c815124d'},1321256863053287426,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",4604489433,1320729228539793409,en,False,Twitter for iPhone,2020-10-28T01:05:58.000Z,everyone,"{'annotations': [{'start': 13, 'end': 17, 'probability': 0.9987, 'type': 'Person', 'normalized_text': 'Trump'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'rlgreen2012', 'id': '2291321790'}]}",,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '799022225751871488', 'name': 'Donald Trump', 'description': 'US President Donald Trump'}}]","[{'type': 'replied_to', 'id': '1320729228539793409'}]",2291321790
35,"@FutbolErritedge Plus Shonen can be hella mature or dark like how Baki have Live Rape and Domestic girlfriend have sex which are both shonen 
https://t.co/McBjmDCxp2",{'place_id': 'bf9b9d49defeea89'},1306192785121439745,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",390044454,1306142455692226560,en,False,Twitter for Android,2020-09-16T11:26:42.000Z,everyone,"{'annotations': [{'start': 17, 'end': 27, 'probability': 0.3142, 'type': 'Other', 'normalized_text': 'Plus Shonen'}, {'start': 66, 'end': 69, 'probability': 0.7077, 'type': 'Person', 'normalized_text': 'Baki'}], 'urls': [{'start': 142, 'end': 165, 'url': 'https://t.co/McBjmDCxp2', 'expanded_url': 'https://twitter.com/ThatNiggaDio/status/1304943988491694080?s=19', 'display_url': 'twitter.com/ThatNiggaDio/s…'}], 'mentions': [{'start': 0, 'end': 16, 'username': 'FutbolErritedge', 'id': '1013092443884019713'}]}",,,"[{'type': 'replied_to', 'id': '1306191816492974081'}]",390044454
36,men who say “I was just too drunk” give rape vibes,{'place_id': '6b5fb164e9ed4a9b'},1303678149771882496,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 2, 'quote_count': 0}",305265637,1303678149771882496,en,False,Twitter for iPhone,2020-09-09T12:54:26.000Z,everyone,,,,,
37,rape jokes arent funny. argue wit ya uncle,{'place_id': 'f3f3e88ab848b86b'},1298345429197901824,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",3125779533,1298345429197901824,en,False,Twitter for iPhone,2020-08-25T19:44:07.000Z,everyone,,,,,
38,i envy the ignorance of those who can make jokes about sexual abuse/rape because they don’t know how it feels to be a victim,{'place_id': 'e4c17912c815124d'},1291804433710551040,"{'retweet_count': 7, 'reply_count': 0, 'like_count': 47, 'quote_count': 1}",733314638,1291804433710551040,en,False,Twitter for iPhone,2020-08-07T18:32:32.000Z,everyone,,,,,
39,Please do not listen to this person because Shokugeki no Soma literally do not any rape scenes at all. https://t.co/kpTWUnNUq1,{'place_id': 'bf9b9d49defeea89'},1290639789260255233,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",390044454,1290639789260255233,en,False,Twitter for Android,2020-08-04T13:24:39.000Z,everyone,"{'annotations': [{'start': 44, 'end': 60, 'probability': 0.1499, 'type': 'Other', 'normalized_text': 'Shokugeki no Soma'}], 'urls': [{'start': 103, 'end': 126, 'url': 'https://t.co/kpTWUnNUq1', 'expanded_url': 'https://twitter.com/obitoism/status/1290603620044595201', 'display_url': 'twitter.com/obitoism/statu…'}]}",,"[{'domain': {'id': '3', 'name': 'TV Shows', 'description': 'Television shows from around the world'}, 'entity': {'id': '10036754240', 'name': '食戟のソーマ', 'description': 'TOKYO MXほかで放送、同名の漫画が原作のアニメ'}}]",,
40,I forgot in Harry Potter the centaurs took shorty into the woods to ummm idk rape her,{'place_id': 'bf9b9d49defeea89'},1287628140525883393,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",219129886,1287628140525883393,en,False,Twitter for iPhone,2020-07-27T05:57:26.000Z,everyone,"{'annotations': [{'start': 12, 'end': 23, 'probability': 0.936, 'type': 'Person', 'normalized_text': 'Harry Potter'}]}",,"[{'domain': {'id': '130', 'name': 'Multimedia Franchise', 'description': ""Franchises which span multiple forms of media like 'Harry Potter'""}, 'entity': {'id': '933033311844286464', 'name': 'Harry Potter', 'description': 'This entity includes all conversation about the franchise, as well as any individual installments in the series, if applicable.\t\t\t'}}]",,
41,"The comments are so nasty, it’s really easy. A woman consents to sex with a condom and you remove that condom without her consent it’s rape and you should go to jail. The math is simple",{'place_id': 'bf9b9d49defeea89'},1287050619795243009,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",219129886,1287050619795243009,en,False,Twitter for iPhone,2020-07-25T15:42:34.000Z,everyone,,,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '1237095288671596545', 'name': 'Mathematics'}}]",,
42,@INMATE212 Dam I want this nigh to rape me,{'place_id': '5bd562dbf4cc852d'},1272071003158515712,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0}",1074669341180870656,1271657293147504643,en,False,Twitter for iPhone,2020-06-14T07:38:55.000Z,everyone,"{'mentions': [{'start': 0, 'end': 10, 'username': 'INMATE212', 'id': '1265293715930742784'}]}",,,"[{'type': 'replied_to', 'id': '1271657293147504643'}]",1265293715930742784
43,"Women and men on Howard’s campus have been reporting a lot of y’all sexual harassment, assault, and rape for YEARS and y’all brush it under the rug and try to ruin lives but now you want to know who to address it... fuck outta here",{'place_id': 'bf9b9d49defeea89'},1268895444719022082,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",176289390,1268895444719022082,en,False,Twitter for iPhone,2020-06-05T13:20:23.000Z,everyone,"{'annotations': [{'start': 17, 'end': 22, 'probability': 0.5602, 'type': 'Person', 'normalized_text': 'Howard'}]}",,,,
44,Btw I dont think rape is funny... I only fuck those who want to be fucked. But the post was fire. 🤷🏾‍♀️,{'place_id': 'bf9b9d49defeea89'},1264648857281015808,"{'retweet_count': 1, 'reply_count': 2, 'like_count': 8, 'quote_count': 1}",1117187042994196482,1264648857281015808,en,False,Twitter for iPhone,2020-05-24T20:05:58.000Z,everyone,,,,,
45,You had a grown ass woman rape your son and nephews...you’re disgusting,{'place_id': 'bf9b9d49defeea89'},1260957354817880066,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",176289390,1260957354817880066,en,False,Twitter for iPhone,2020-05-14T15:37:15.000Z,everyone,,,,,
46,"Mehn I see why victims of assault or rape find it hard to even come forward, especially in Nigeria... They are typically blamed by default...",{'place_id': '6b5fb164e9ed4a9b'},1257748382631825413,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 1}",65787702,1257748382631825413,en,False,Twitter for Android,2020-05-05T19:05:56.000Z,everyone,"{'annotations': [{'start': 91, 'end': 97, 'probability': 0.9936, 'type': 'Place', 'normalized_text': 'Nigeria'}]}",,,,
47,"@the_hadster @Dre_Fair1 @rezzy1519 @Luckii_Lucii All rape sympathizers need to untag me. If you don’t understand you are part of the problem. Thank you both for outting yourself for having sketchy views and behaviors. You’re free to think what you want, just know y’all exactly the people we are talking about. BYE.",{'place_id': 'bf9b9d49defeea89'},1256240010652790785,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",257106967,1255499325045702657,en,False,Twitter for iPhone,2020-05-01T15:12:13.000Z,everyone,"{'mentions': [{'start': 0, 'end': 12, 'username': 'the_hadster', 'id': '29888656'}, {'start': 13, 'end': 23, 'username': 'Dre_Fair1', 'id': '1535585635'}, {'start': 24, 'end': 34, 'username': 'rezzy1519', 'id': '272801888'}, {'start': 35, 'end': 48, 'username': 'Luckii_Lucii', 'id': '451846306'}]}",,,"[{'type': 'replied_to', 'id': '1256227762202906626'}]",29888656
48,"@Dre_Fair1 No, she’s not making that assumption YOU are. She never said they messed with each other, you literally pulled that out your ass which is what I’ve been saying...the relationship between the two doesn’t matter a rapist gone rape",{'place_id': 'bf9b9d49defeea89'},1255919530934710273,"{'retweet_count': 0, 'reply_count': 3, 'like_count': 0, 'quote_count': 0}",257106967,1255879866383294465,en,False,Twitter for iPhone,2020-04-30T17:58:44.000Z,everyone,"{'mentions': [{'start': 0, 'end': 10, 'username': 'Dre_Fair1', 'id': '1535585635'}]}",,,"[{'type': 'replied_to', 'id': '1255918277961961473'}]",1535585635
49,"@Dre_Fair1 @Luckii_Lucii Lmfaoooo yo sex life must be trash if you designating them to be the hours....but the time don’t matter, a man could be mid stroke and as soon as shawty says stop and he doesn’t it’s rape...it’s that easy, you seem it have too many degree to be this dense... https://t.co/jRhllzukH9",{'place_id': 'bf9b9d49defeea89'},1255867405609336832,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 2, 'quote_count': 0}",257106967,1255499325045702657,en,False,Twitter for iPhone,2020-04-30T14:31:37.000Z,everyone,"{'mentions': [{'start': 0, 'end': 10, 'username': 'Dre_Fair1', 'id': '1535585635'}, {'start': 11, 'end': 24, 'username': 'Luckii_Lucii', 'id': '451846306'}], 'urls': [{'start': 284, 'end': 307, 'url': 'https://t.co/jRhllzukH9', 'expanded_url': 'https://twitter.com/Yolonda555/status/1255867405609336832/photo/1', 'display_url': 'pic.twitter.com/jRhllzukH9'}]}",{'media_keys': ['16_1255867395241058307']},,"[{'type': 'replied_to', 'id': '1255864779283083264'}]",1535585635
