,Unnamed: 0,public_metrics,source,entities,text,conversation_id,author_id,geo,lang,created_at,in_reply_to_user_id,id,referenced_tweets,reply_settings,possibly_sensitive,attachments,context_annotations,location,likes,retweets,replies,quotes
1105,35,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 2, 'quote_count': 0}",Twitter for iPhone,"{'mentions': [{'start': 15, 'end': 30, 'username': 'gumboqueen3030', 'id': '4730403444'}, {'start': 31, 'end': 36, 'username': 'USMC', 'id': '10126672'}]}",@poorhouseinmo @gumboqueen3030 @USMC A woman coming forward and telling her harrowing sexual assault story and opening herself up to right wing trolling and harassment is DEFINITELY braver than all Marines.,1041404083750531072,187790839,{'place_id': '004e2b299a1fb473'},en,09/16/2018,8.699944599158374e+17,1041413861017047040,"[{'type': 'replied_to', 'id': '1041413272535216128'}]",everyone,False,,"[{'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974596157251587', 'name': 'Government/Education'}}, {'domain': {'id': '46', 'name': 'Brand Category', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '781974597226729473', 'name': 'Non-profit'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10024011845', 'name': 'U.S. Marine Corps'}}]",Wisconsin,2,0,1,0
1106,36,"{'retweet_count': 3, 'reply_count': 2, 'like_count': 4, 'quote_count': 0}",Twitter for iPhone,"{'annotations': [{'start': 5, 'end': 18, 'probability': 0.9324, 'type': 'Person', 'normalized_text': 'Quintez Cephus'}], 'urls': [{'start': 221, 'end': 244, 'url': 'https://t.co/R5dklerPHI', 'expanded_url': 'https://twitter.com/AmandaQTV/status/1039577842173050882/photo/1', 'display_url': 'pic.twitter.com/R5dklerPHI'}], 'hashtags': [{'start': 214, 'end': 220, 'tag': 'news3'}]}","NOW: Quintez Cephus is awaiting to hear if he will go to trial for second &amp; third-degree sexual assault. First, the state wants to use the names “victim 1 and 2” instead of the initials of the alleged victims. #news3 https://t.co/R5dklerPHI",1039577842173050882,397524351,{'place_id': '07d9d2a74f080000'},en,09/11/2018,,1039577842173050882,,everyone,False,{'media_keys': ['3_1039577827878871045']},,Wisconsin,4,3,2,0
1107,37,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'annotations': [{'start': 6, 'end': 13, 'probability': 0.5659, 'type': 'Person', 'normalized_text': 'McNamara'}, {'start': 71, 'end': 76, 'probability': 0.9234, 'type': 'Person', 'normalized_text': 'Patton'}], 'urls': [{'start': 256, 'end': 279, 'url': 'https://t.co/G1cf4ewInz', 'expanded_url': 'https://twitter.com/SchooterNEWS3/status/985898223733755904/photo/1', 'display_url': 'pic.twitter.com/G1cf4ewInz'}], 'hashtags': [{'start': 249, 'end': 255, 'tag': 'news3'}]}","Judge McNamara: “You saw her as an object for your pleasure and took.” Patton gets 10 years, the maximum for 3rd degree sexual assault and 3 years for exposure to a minor plus lifetime supervision as a sex offender. 6 1/2 in jail, 6 1/2 supervision #news3 https://t.co/G1cf4ewInz",985898223733755904,303776756,{'place_id': '07d9d7741dc85001'},en,04/16/2018,,985898223733755904,,everyone,False,{'media_keys': ['3_985898218654494722']},,Wisconsin,0,1,0,0
1108,38,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'annotations': [{'start': 0, 'end': 5, 'probability': 0.9355, 'type': 'Person', 'normalized_text': 'Patton'}], 'urls': [{'start': 107, 'end': 130, 'url': 'https://t.co/LSg2B2HShM', 'expanded_url': 'https://twitter.com/SchooterNEWS3/status/985892721192775680/photo/1', 'display_url': 'pic.twitter.com/LSg2B2HShM'}], 'hashtags': [{'start': 100, 'end': 106, 'tag': 'news3'}]}",Patton at his sentencing for sexual assault: I wish I could take it back....I’m going to do better. #news3 https://t.co/LSg2B2HShM,985892721192775680,303776756,{'place_id': '07d9d2a74f080000'},en,04/16/2018,,985892721192775680,,everyone,False,{'media_keys': ['3_985892714683215872']},,Wisconsin,0,0,0,0
1109,39,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 0, 'quote_count': 0}",Twitter for Android,"{'mentions': [{'start': 0, 'end': 11, 'username': 'ArrowoodMy', 'id': '2669770816'}]}",@ArrowoodMy That would be sexual assault or am I missing something?,976556695542550528,1205132324,{'place_id': '078d435993ff02ed'},en,03/23/2018,2669770816.0,977279699922677761,"[{'type': 'replied_to', 'id': '977278474489647106'}]",everyone,False,,,Wisconsin,0,0,1,0
1110,40,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",eLobbyist,"{'urls': [{'start': 71, 'end': 94, 'url': 'https://t.co/8J8KBktAoJ', 'expanded_url': 'http://bitly.com/WlnqPS', 'display_url': 'bitly.com/WlnqPS'}]}",AB604 [Engross] Reporting of sexual assault and domestic abuse crimes. https://t.co/8J8KBktAoJ,966219979174612992,104739158,"{'place_id': '7dc5c6d3bfb10ccc', 'coordinates': {'type': 'Point', 'coordinates': [-89.38412, 43.07453]}}",en,02/21/2018,,966219979174612992,,everyone,False,,,Wisconsin,0,0,0,0
1111,41,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,"{'urls': [{'start': 90, 'end': 113, 'url': 'https://t.co/Ol86MBre9V', 'expanded_url': 'https://twitter.com/liberalresist/status/937174380458790912', 'display_url': 'twitter.com/liberalresist/…'}]}",What is wrong with white evangelicals?  Sexual assault of children is just fine with them https://t.co/Ol86MBre9V,937191631056506880,57205412,{'place_id': '004e2b299a1fb473'},en,12/03/2017,,937191631056506880,"[{'type': 'quoted', 'id': '937174380458790912'}]",everyone,False,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '920687416012300288', 'name': 'Roy Moore', 'description': 'Former Chief Justice Roy Moore'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '920687416012300288', 'name': 'Roy Moore', 'description': 'Former Chief Justice Roy Moore'}}]",Wisconsin,0,0,0,0
1112,42,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,"{'mentions': [{'start': 0, 'end': 11, 'username': 'JillJack26', 'id': '751840676531306496'}, {'start': 12, 'end': 23, 'username': 'DrMartyFox', 'id': '26900055'}]}","@JillJack26 @DrMartyFox Second, my entire practice is defense of ppl accused of sexual assault. You have to look at evidence.  If you want to believe he's innocent because you're Republican, you won't see the available information",930233956460621829,57205412,{'place_id': '004e2b299a1fb473'},en,11/15/2017,7.518406765313065e+17,930780916020072448,"[{'type': 'replied_to', 'id': '930771238552834048'}]",everyone,False,,,Wisconsin,0,0,0,0
1113,43,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter Web Client,"{'annotations': [{'start': 62, 'end': 70, 'probability': 0.9761, 'type': 'Person', 'normalized_text': 'Roy Moore'}], 'mentions': [{'start': 0, 'end': 12, 'username': 'chrislhayes', 'id': '4207961'}, {'start': 13, 'end': 27, 'username': 'JulianAssange', 'id': '1057707312536866821'}]}",@chrislhayes @JulianAssange Don't you want to weigh in on the Roy Moore controversy? Thought all you veterans of sexual assault like to stick together.,930259022791544832,1308105427,{'place_id': '004e2b299a1fb473'},en,11/14/2017,4207961.0,930270366026649600,"[{'type': 'replied_to', 'id': '930259022791544832'}]",everyone,False,,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '920687416012300288', 'name': 'Roy Moore', 'description': 'Former Chief Justice Roy Moore'}}, {'domain': {'id': '35', 'name': 'Politician', 'description': 'Politicians in the world, like Joe Biden'}, 'entity': {'id': '920687416012300288', 'name': 'Roy Moore', 'description': 'Former Chief Justice Roy Moore'}}]",Wisconsin,0,0,0,0
1114,44,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPad,"{'annotations': [{'start': 149, 'end': 158, 'probability': 0.5317, 'type': 'Organization', 'normalized_text': 'Republican'}], 'urls': [{'start': 226, 'end': 249, 'url': 'https://t.co/W7OQVNVK8X', 'expanded_url': 'https://twitter.com/pnehlen/status/929717388232265728', 'display_url': 'twitter.com/pnehlen/status…'}]}",There's over 30 contemporaneous witnesses corroborating this accusation.  The evidence is overwhelming.  It's disgusting that you'd rather support a Republican who committed sexual assault than denounce someone in your party. https://t.co/W7OQVNVK8X,929937578677194753,57205412,{'place_id': '004e2b299a1fb473'},en,11/13/2017,,929937578677194753,,everyone,False,,,Wisconsin,0,0,0,0
1115,45,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",eLobbyist,"{'urls': [{'start': 67, 'end': 90, 'url': 'https://t.co/8J8KBktAoJ', 'expanded_url': 'http://bitly.com/WlnqPS', 'display_url': 'bitly.com/WlnqPS'}]}",AB604 [NEW] Reporting of sexual assault and domestic abuse crimes. https://t.co/8J8KBktAoJ,924439646557351937,104739158,"{'place_id': '7dc5c6d3bfb10ccc', 'coordinates': {'type': 'Point', 'coordinates': [-89.38412, 43.07453]}}",en,10/29/2017,,924439646557351937,,everyone,False,,,Wisconsin,0,0,0,0
1116,46,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Instagram,"{'urls': [{'start': 94, 'end': 117, 'url': 'https://t.co/WMiPT5yExC', 'expanded_url': 'https://www.instagram.com/p/BZBiQothTvu/', 'display_url': 'instagram.com/p/BZBiQothTvu/'}]}",Sexual assault is an issue on college campuses across the country. One in five women will be… https://t.co/WMiPT5yExC,908329442606321664,26679523,"{'place_id': '7dc5c6d3bfb10ccc', 'coordinates': {'type': 'Point', 'coordinates': [-89.39883783, 43.07318265]}}",en,09/14/2017,,908329442606321664,,everyone,False,,,Wisconsin,0,0,0,0
1117,47,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for iPhone,"{'hashtags': [{'start': 131, 'end': 137, 'tag': 'news3'}], 'annotations': [{'start': 7, 'end': 8, 'probability': 0.5831, 'type': 'Organization', 'normalized_text': 'UW'}, {'start': 18, 'end': 26, 'probability': 0.9316, 'type': 'Person', 'normalized_text': 'Alec Cook'}], 'urls': [{'start': 138, 'end': 161, 'url': 'https://t.co/24qFb3xS99', 'expanded_url': 'https://twitter.com/velenajones/status/906164777583566848/photo/1', 'display_url': 'pic.twitter.com/24qFb3xS99'}]}","Former UW student,Alec Cook, back in court for motion hearing regarding being tried over 6 separate trials in sexual assault case. #news3 https://t.co/24qFb3xS99",906164777583566848,2409209179,{'place_id': '07d9d2a74f080000'},en,09/08/2017,,906164777583566848,,everyone,False,{'media_keys': ['3_906164760370130946']},,Wisconsin,0,2,0,0
1118,48,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",eLobbyist,"{'urls': [{'start': 63, 'end': 86, 'url': 'https://t.co/R0R5idiIFg', 'expanded_url': 'http://bitly.com/WgvsJG', 'display_url': 'bitly.com/WgvsJG'}]}",AB425 [NEW] The definition of consent in sexual assault cases. https://t.co/R0R5idiIFg,881121719884419072,104739158,"{'coordinates': {'type': 'Point', 'coordinates': [-89.38412, 43.07453]}, 'place_id': '7dc5c6d3bfb10ccc'}",en,07/01/2017,,881121719884419072,,everyone,False,,,Wisconsin,0,0,0,0
1119,49,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",eLobbyist,"{'urls': [{'start': 61, 'end': 84, 'url': 'https://t.co/oKDuXDg9hL', 'expanded_url': 'http://bitly.com/XWtqNa', 'display_url': 'bitly.com/XWtqNa'}]}",AB408 [NEW] Creating a sexual assault victim bill of rights. https://t.co/oKDuXDg9hL,879659598604578816,104739158,"{'coordinates': {'type': 'Point', 'coordinates': [-89.38412, 43.07453]}, 'place_id': '7dc5c6d3bfb10ccc'}",en,06/27/2017,,879659598604578816,,everyone,False,,,Wisconsin,0,0,0,0
1120,50,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",eLobbyist,"{'urls': [{'start': 94, 'end': 117, 'url': 'https://t.co/Vm3adHegM5', 'expanded_url': 'http://bitly.com/WjYpVb', 'display_url': 'bitly.com/WjYpVb'}]}",AB405 [NEW] Collection and reporting of data regarding sexual assault forensic evidence kits. https://t.co/Vm3adHegM5,879657103945805824,104739158,"{'coordinates': {'type': 'Point', 'coordinates': [-89.38412, 43.07453]}, 'place_id': '7dc5c6d3bfb10ccc'}",en,06/27/2017,,879657103945805824,,everyone,False,,,Wisconsin,0,0,0,0
1121,51,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",eLobbyist,"{'annotations': [{'start': 72, 'end': 80, 'probability': 0.9933, 'type': 'Place', 'normalized_text': 'Wisconsin'}], 'urls': [{'start': 83, 'end': 106, 'url': 'https://t.co/tPuJXE0xfG', 'expanded_url': 'http://bitly.com/WfCaiZ', 'display_url': 'bitly.com/WfCaiZ'}]}",AB404 [NEW] Directing an audit of the testing of sexual assault kits in Wisconsin. https://t.co/tPuJXE0xfG,879641984503336961,104739158,"{'coordinates': {'type': 'Point', 'coordinates': [-89.38412, 43.07453]}, 'place_id': '7dc5c6d3bfb10ccc'}",en,06/27/2017,,879641984503336961,,everyone,False,,,Wisconsin,0,0,0,0
1122,52,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",eLobbyist,"{'urls': [{'start': 73, 'end': 96, 'url': 'https://t.co/vOwX3qDUwo', 'expanded_url': 'http://bitly.com/WhnS1s', 'display_url': 'bitly.com/WhnS1s'}]}",AB407 [NEW] The statute of limitations for second degree sexual assault. https://t.co/vOwX3qDUwo,879634453886369792,104739158,"{'coordinates': {'type': 'Point', 'coordinates': [-89.38412, 43.07453]}, 'place_id': '7dc5c6d3bfb10ccc'}",en,06/27/2017,,879634453886369792,,everyone,False,,,Wisconsin,0,0,0,0
1123,53,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",eLobbyist,"{'urls': [{'start': 88, 'end': 111, 'url': 'https://t.co/p8Kdr7X1fg', 'expanded_url': 'http://bitly.com/Yr06ie', 'display_url': 'bitly.com/Yr06ie'}]}",AB406 [NEW] Classification of sexual assault offenses and providing criminal penalties. https://t.co/p8Kdr7X1fg,879616817672716290,104739158,"{'coordinates': {'type': 'Point', 'coordinates': [-89.38412, 43.07453]}, 'place_id': '7dc5c6d3bfb10ccc'}",en,06/27/2017,,879616817672716290,,everyone,False,,,Wisconsin,0,0,0,0
1124,54,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 0, 'quote_count': 0}",Twitter for Android,"{'urls': [{'start': 71, 'end': 94, 'url': 'https://t.co/FllR9olry1', 'expanded_url': 'https://twitter.com/JasonPoolej2/status/868412892676337664', 'display_url': 'twitter.com/JasonPoolej2/s…'}]}","So ""she asked for it"" is as old as sexual assault. So not surprised :/ https://t.co/FllR9olry1",868547890368610304,261939426,{'place_id': '756059b9675acdae'},en,05/27/2017,,868547890368610304,,everyone,False,,,Wisconsin,0,0,0,0
1125,55,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 4, 'quote_count': 0}",Twitter for iPhone,"{'urls': [{'start': 0, 'end': 23, 'url': 'https://t.co/Ru2ITog5Em', 'expanded_url': 'https://www.google.com/amp/djbooth.net/mobile/feature-amp/2017-03-13-raps-ugly-embrace-of-sexual-assault', 'display_url': 'google.com/amp/djbooth.ne…'}]}",https://t.co/Ru2ITog5Em,857306754056503296,33294095,{'place_id': '004e2b299a1fb473'},und,04/26/2017,,857306754056503296,,everyone,False,,,Wisconsin,4,1,0,0
